text,author,date,product,thread_title,thread_url,is_original_post,source_platform,scraped_timestamp,is_solution,is_accepted
"Hello,

I would like to ask for advice regarding a RAM compatibility issue with my Dell Precision 3571 laptop.

I purchased the following memory module:

Kingston FURY SO-DIMM 32GB DDR5-4800MHz CL38 Impact

(Part number: KF548S38IB-32)

According to the specifications, this module should be compatible with the Precision 3571. However, the laptop does not seem to accept it.

Observed behavior:

- After installing the module, the laptop powers on but shows only a black screen
- After a few automatic restarts, the front LED starts blinking, indicating “Invalid memory installed”
- We tested the module in both RAM slots, with the same result
- We also disconnected and reconnected the CMOS/battery, but this did not help
- Reinstalling the original memory immediately restores normal operation

The system otherwise works fine with the original RAM.

Does anyone know what could cause this behavior?

Is this a known compatibility issue with certain DDR5 modules, or are there specific RAM part numbers that are known to work reliably with the Precision 3571?

Any advice would be appreciated.

Thank you in advance.",user_0322c8,2026-01-23T08:16:00Z,Precision,Dell Precision 3571 does not accept Kingston FURY DDR5-4800 32GB RAM – “Invalid memory installed”,https://www.dell.com/community/en/conversations/precision-mobile-workstations/dell-precision-3571-does-not-accept-kingston-fury-ddr5-4800-32gb-ram-invalid-memory-installed/69737491e153922c02639ea7,True,Dell Forums,2026-01-28T10:03:22.885Z,,
"Use the Kingston memory configurator to select the proper RAM for the system.  Crucial also has one.

This is high performance gaming RAM that's aggressively timed and designed for systems with adjustable memory parameters your Precision does not have.",ejn63,2026-01-23T08:45:00Z,Precision,Dell Precision 3571 does not accept Kingston FURY DDR5-4800 32GB RAM – “Invalid memory installed”,https://www.dell.com/community/en/conversations/precision-mobile-workstations/dell-precision-3571-does-not-accept-kingston-fury-ddr5-4800-32gb-ram-invalid-memory-installed/69737491e153922c02639ea7,False,Dell Forums,2026-01-28T10:03:22.885Z,True,False
"Hi,

The fan on the left side of my laptop makes a strong noise. In the beginning it was only during startup, but now it is creeping more and more during normal activity and I think it will need to be replaced soon.

Is there any replacement that I can buy directly from dell? From what I've found on the web the fan is called 7DDM8 but I can't find any on the official website and I think I might be wrong. ( https://www.dell.com/en-us/shopping/replacement-pc-fans ). If there are no replacement for specific for this model is there any other fan I can use for this purpose?

Also am I correct in thinking that the left fan is the CPU one?

Thanks!",-Pol-,2026-01-21T16:10:00Z,Precision,Replacement for Cpu Fan Precision M6800,https://www.dell.com/community/en/conversations/precision-mobile-workstations/replacement-for-cpu-fan-precision-m6800/697140d8dd7dc95c26647d1c,True,Dell Forums,2026-01-28T10:03:46.546Z,,
"It's unlikely Dell will have a fan for a system that's this old (about 13 years).

There are some for sale on EBay.",ejn63,2026-01-21T18:54:00Z,Precision,Replacement for Cpu Fan Precision M6800,https://www.dell.com/community/en/conversations/precision-mobile-workstations/replacement-for-cpu-fan-precision-m6800/697140d8dd7dc95c26647d1c,False,Dell Forums,2026-01-28T10:03:46.546Z,False,True
"I was working on my laptop as usual, I don't know what happened exactly, but before that I am facing an issue with bios, because of that my laptop is turning off in the middle of the troubleshooting, the laptop is turning on the Capslock light is turning on and it's blinking, and the power button as well, but the screen is not turning on. Please help me out to resolve this issue.

My Laptop model is Vostro 3400

The troubleshoot method I mentioned is updating the Bios through USB, in the middle of the process the laptop screen went off from then I have been tried 10 times to on, the laptop is turning on but no screen is showing. (There is no issue with Display etc)",ajaykasam1,2026-01-20T08:14:00Z,Vostro,Laptop screen is not coming after bios error,https://www.dell.com/community/en/conversations/vostro/laptop-screen-is-not-coming-after-bios-error/696f7fbae153922c02ebfd29,True,Dell Forums,2026-01-28T10:04:02.171Z,,
"Unplug the system, remove the base cover and disconnect the battery from the mainboard. Hold the power button for 30 sec.

Reassemble and see if the system will then power up normally. If it won't, see below.

[https://www.dell.com/support/kbdoc/en-us/000132453/how-to-recover-the-bios-on-a-dell-computer-or-tablet](https://www.dell.com/support/kbdoc/en-us/000132453/how-to-recover-the-bios-on-a-dell-computer-or-tablet)",ejn63,2026-01-20T08:44:00Z,Vostro,Laptop screen is not coming after bios error,https://www.dell.com/community/en/conversations/vostro/laptop-screen-is-not-coming-after-bios-error/696f7fbae153922c02ebfd29,False,Dell Forums,2026-01-28T10:04:02.171Z,False,False
"Hi I cannot find 2 finger scroll or multi touch options in my dell vostro 5481

I also tried to find any drivers regarding this but could not find any

If someone can please get me out of this",user_868ccf,2025-12-29T07:03:00,Vostro,Multi Touch on my Dell Vostro 5481,https://www.dell.com/community/en/conversations/vostro/multi-touch-on-my-dell-vostro-5481/69526e29de43d316950dc632,True,Dell Forums,2026-01-28T10:04:17.681Z,,
"Well You can try the following:

- Press **Windows + I** → **Bluetooth & devices** → **Touchpad**
- Look for a **“Your PC has a precision touchpad”** message — if it’s there, gestures should be supported. [Dell](https://www.dell.com/support/kbdoc/en-us/000175506/how-to-use-the-precision-touchpad-features-in-windows-8-8-1-and-10?utm_source=chatgpt.com)
- Under **Scroll & zoom**, make sure **“Drag two fingers to scroll”** is turned **on**.",GauravSyst,2025-12-30T03:17:00,Vostro,Multi Touch on my Dell Vostro 5481,https://www.dell.com/community/en/conversations/vostro/multi-touch-on-my-dell-vostro-5481/69526e29de43d316950dc632,False,Dell Forums,2026-01-28T10:04:17.681Z,False,False
It is saying your ran into problem and needs to restart. But is restarting again and again. It has also done pre-boot system performance check multiple times but continues to restart repeatedly.,user_8b05e6,2025-12-25T22:31:00Z,Vostro,Restarting continuously,https://www.dell.com/community/en/conversations/vostro/restarting-continuously/694e018bde43d3169597d1e7,True,Dell Forums,2026-01-28T10:04:42.205Z,,
"When posting an issue with your computer please provide the computer model and the OS installed.

Troubleshooting Continuous Laptop Restarts

If your laptop is restarting continuously, follow these steps to diagnose and potentially resolve the issue:

1. **Check Power Supply**:

   - Ensure the power cable is securely connected.
   - Reseat the power cable and any external devices.
2. **Remove External Peripherals**:

   - Disconnect all external devices (USB drives, printers, etc.) and restart the laptop.
3. **Boot into Safe Mode**:

   - Try booting into Safe Mode to see if the issue persists. This can help determine if the problem is software-related.
4. **Check for BIOS Recovery**:

   - If your laptop supports BIOS recovery, follow the steps to initiate recovery. This may resolve issues related to BIOS corruption.
5. **Inspect for Hardware Issues**:

   - Look for any blinking LED patterns that may indicate hardware failures. Common patterns include:
     - **3 blinks, then 6 blinks**: BIOS corruption.
     - **3 blinks, then 7 blinks**: BIOS/CPU failure.
6. **Reset BIOS Settings**:

   - Access the BIOS by pressing F2 during startup. Restore BIOS settings to factory defaults.
7. **System Maintenance**:

   - Perform system maintenance to ensure optimal performance. Refer to Dell's optimization and maintenance resources.
8. **Contact Dell Support**:

   - If the issue persists after trying these steps, it may be necessary to contact Dell Technical Support for further assistance or potential repairs.

To receive assistance from Dell chat support, they need to verify the warranty status and ownership. Then you must troubleshoot with them.  Click the ""Get Help Now"" icon on the right to start a live chat session. If already out of warranty, click [here](https://www.dell.com/support/kbdoc/en-us/000132374/how-to-arrange-an-out-of-warranty-repair-on-your-dell-system) for the Dell out of warranty offering.

_DELL-Jesse L **#IWork4Dell** Digital Support Forum Liaison_",DELL-Jesse L,2025-12-26T05:00:00Z,Vostro,Restarting continuously,https://www.dell.com/community/en/conversations/vostro/restarting-continuously/694e018bde43d3169597d1e7,False,Dell Forums,2026-01-28T10:04:42.205Z,False,False
"my dell vostra 3265 laptop hinge was making noise, can i change it at free of cost under the 1 year warranty",user_68b47f,2025-12-18T04:46:00,Vostro,hinge warranty,https://www.dell.com/community/en/conversations/vostro/hinge-warranty/6943cd8472c11a30aba37766,True,Dell Forums,2026-01-28T10:04:53.837Z,,
"There is no Vostro 3265. If it's a 3565, which does exist it's a 2017 model long out of warranty.",ejn63,2025-12-18T07:07:00,Vostro,hinge warranty,https://www.dell.com/community/en/conversations/vostro/hinge-warranty/6943cd8472c11a30aba37766,False,Dell Forums,2026-01-28T10:04:53.837Z,False,False
"Hi everyone,

I have a Dell Vostro 14 3430 (Windows 11) which is about 1 year and 4 months old. My current battery health is around 82% with 271 cycles.

I am a student/developer and I use my laptop for long hours. I heard that I should use the ""Primarily AC Use"" setting in Dell Power Manager and keep the laptop plugged in all the time to save battery cycles.

My questions are:

1. Is it safe to keep the laptop plugged in 24/7 with this setting enabled?

2. Will this stop further battery degradation, or will it damage the battery due to heat?

3. Does the laptop actually bypass the battery and run on AC power in this mode?

I want to make sure I am doing the right thing to extend my laptop's life. Thanks in advance!",user_04ca50,2025-12-18T04:18:00Z,Vostro,"Is ""Primarily AC Use"" safe for keeping Vostro 14 3430 plugged in 24/7?",https://www.dell.com/community/en/conversations/vostro/is-primarily-ac-use-safe-for-keeping-vostro-14-3430-plugged-in-247/6943c6eade43d316953ba8b4,True,Dell Forums,2026-01-28T10:05:10.523Z,,
"No notebook is designed to be run 24/7 -- that alone will shorten its lifespan markedly. That includes not just the battery but all internal components.

It's safe in that the charging cuts off at 100% (or at whatever level you choose with the power manager -- there's no safety hazard.

No, there's no way to stop normal battery degradation. 18% in 16 months is pretty much normal -- the battery will last 2-3 years before it loses too much capacity to be useful.

When plugged in, the system uses AC power by default. Primarily AC reduces the charging duration to help with the battery lifespan.

Be sure you do occasionally use the system in battery only (unplugged). Other than that, and the fact that you're using the system for a duty cycle in excess of its design parameters, there should be no issue.",ejn63,2025-12-18T07:13:00Z,Vostro,"Is ""Primarily AC Use"" safe for keeping Vostro 14 3430 plugged in 24/7?",https://www.dell.com/community/en/conversations/vostro/is-primarily-ac-use-safe-for-keeping-vostro-14-3430-plugged-in-247/6943c6eade43d316953ba8b4,False,Dell Forums,2026-01-28T10:05:10.523Z,False,False
"Hello, I'm Ajay Hinduja. I'm originally from India's Punjab region and now reside in Geneva, Switzerland (Swiss).

My Dell Chromebook screen has gone completely black, and I can't seem to get anything to display. I've already tried the hard reset and checked the brightness settings, but so far, no luck. Has anyone else experienced this and found a fix that isn't on the official Dell support page? I'm hoping it's a common software issue and not a full-on hardware problem. What are some of your best troubleshooting tips for a black screen? Thanks for any help!

Regards

Ajay Hinduja Geneva, Switzerland (Swiss)",Ajay Hinduja,2025-09-03T03:56:00Z,Chromebook,Ajay Hinduja (Switzerland) How do I troubleshoot a blank or black screen?,https://www.dell.com/community/en/conversations/chromebook/ajay-hinduja-switzerland-how-do-i-troubleshoot-a-blank-or-black-screen/68b7f4a510ebbc7b37bc61c3,True,Dell Forums,2026-01-28T10:05:26.155Z,,
"What model Chromebook (3110, etc.)?",ejn63,2025-09-03T06:57:00Z,Chromebook,Ajay Hinduja (Switzerland) How do I troubleshoot a blank or black screen?,https://www.dell.com/community/en/conversations/chromebook/ajay-hinduja-switzerland-how-do-i-troubleshoot-a-blank-or-black-screen/68b7f4a510ebbc7b37bc61c3,False,Dell Forums,2026-01-28T10:05:26.155Z,False,False
"I see one for HP that list all the part numbers for all the item in the laptop
Does Dell have one for the Dell Chromebook 3100 that list parts numbers for the item in it?
HP is like below",tj8799,2025-08-25T18:54:00,Chromebook,Dell Chromebook 3100 Maintenance & Service & Parts Numbers Guide,https://www.dell.com/community/en/conversations/chromebook/dell-chromebook-3100-maintenance-service-parts-numbers-guide/68ace9c1a86bb633c64c6f7d,True,Dell Forums,2026-01-28T10:05:38.308Z,,
"Not that's publicly available, no.",ejn63,2025-08-25T19:02:00,Chromebook,Dell Chromebook 3100 Maintenance & Service & Parts Numbers Guide,https://www.dell.com/community/en/conversations/chromebook/dell-chromebook-3100-maintenance-service-parts-numbers-guide/68ace9c1a86bb633c64c6f7d,False,Dell Forums,2026-01-28T10:05:38.308Z,False,False
I bought this Chromebook not knowing that it had already received its last update is there anyway I can update it because I can download nothing no apps or anything all I am needing it for is to use to help me unlock phones,JankiPimp,2025-08-13T09:42:00,Chromebook,How can I update my dale Chromebook 11,https://www.dell.com/community/en/conversations/chromebook/how-can-i-update-my-dale-chromebook-11/689c965f31765b1483cf927b,True,Dell Forums,2026-01-28T10:05:53.112Z,,
"You can look up the AUE (auto update end) date for your specific system below.  If it is beyond that date, there's nothing you can do to update the device.

[https://support.google.com/chrome/a/answer/6220366?hl=en](https://support.google.com/chrome/a/answer/6220366?hl=en)",ejn63,2025-08-13T10:12:00,Chromebook,How can I update my dale Chromebook 11,https://www.dell.com/community/en/conversations/chromebook/how-can-i-update-my-dale-chromebook-11/689c965f31765b1483cf927b,False,Dell Forums,2026-01-28T10:05:53.112Z,False,False
"I have Dell 15 5000 series device with touch screen. I was wondering if you can do a one to one replacement of a touch screen in those devices with a non touch screen and the only functionality lost would be the touch on the screen.

And let me know the model number of screen without touch",Prez117,2025-07-12T08:30:00Z,Chromebook,Dell 7G 15 Touch,https://www.dell.com/community/en/conversations/chromebook/dell-7g-15-touch/68725573d980634bd42f7e1f,True,Dell Forums,2026-01-28T10:06:06.878Z,,
"It no doubt can be done, but on a 2017 system, you're probably better off selling the system and buying a complete used one.  By the time you buy all the parts needed and particularly if you have to pay for labor, you'll spend far more than the system is worth.

A local computer shop can do the job if you're determined to have the swap made -- but Dell won't service a system that's now about eight years old.",ejn63,2025-07-12T09:14:00Z,Chromebook,Dell 7G 15 Touch,https://www.dell.com/community/en/conversations/chromebook/dell-7g-15-touch/68725573d980634bd42f7e1f,False,Dell Forums,2026-01-28T10:06:06.878Z,False,False
kan je een sd card plaatsen in een dell latitude 3120 zo ja hoe dan,BP,2025-06-08T02:30:00Z,Chromebook,SD card,https://www.dell.com/community/en/conversations/chromebook/sd-card/68452df8fb3f934becddea77,True,Dell Forums,2026-01-28T10:06:17.119Z,,
"## LOGIK LCR2023 USB 2.0 Memory Card Reader

(edited)",anne_droid,2025-06-08T04:46:00Z,Chromebook,SD card,https://www.dell.com/community/en/conversations/chromebook/sd-card/68452df8fb3f934becddea77,False,Dell Forums,2026-01-28T10:06:17.119Z,False,False
it is broke In a spot,kandlbinder23,2025-05-03T22:44:00Z,Chromebook,broke screen,https://www.dell.com/community/en/conversations/chromebook/broke-screen/6816d4a3f3c3a236cb0afc5f,True,Dell Forums,2026-01-28T10:06:29.131Z,,
"Either the screen needs to be replaced, or the system does -- what model system?",ejn63,2025-05-04T07:03:00Z,Chromebook,broke screen,https://www.dell.com/community/en/conversations/chromebook/broke-screen/6816d4a3f3c3a236cb0afc5f,False,Dell Forums,2026-01-28T10:06:29.131Z,False,False
"I've been having issues with my Dell that I got in September with two main issues. Every so often, the bluetooth and audio on my laptop completely stops working. I don't have the option to turn on bluetooth, and I can't unmute the laptop, and videos that were playing crash. I initially thought it could have been an issue with my earbuds, as they were fairly old. However I recently got brand new earbuds, and the issue has persisted.

Furthermore often when my bluetooth crashes and I restart, my laptop will blue screen and go into a troubleshooting mode. This can happen even when the bluetooth does not crash, but during this process the laptop to gets incredibly hot and the fans go at max speed, which is an issue because my laptop is stored in a laptop carryihng bag, so I'm afraid some serious damage might happen if it does that for an extensive amount of time.

Any help will be greatly appreciated, and I imagine the event viewer will be needed, although I don't know which category to save that will be releveant.",Willsbam,2026-01-27T12:17:00Z,XPS,DA16150 Bluetooth Drivers Crash Plus Blue Screen on Restart,https://www.dell.com/community/en/conversations/xps/da16150-bluetooth-drivers-crash-plus-blue-screen-on-restart/6978f346e153922c0205c64b,True,Dell Forums,2026-01-28T10:06:42.884Z,,
No Responses!,Unknown,,XPS,DA16150 Bluetooth Drivers Crash Plus Blue Screen on Restart,https://www.dell.com/community/en/conversations/xps/da16150-bluetooth-drivers-crash-plus-blue-screen-on-restart/6978f346e153922c0205c64b,False,Dell Forums,2026-01-28T10:06:42.884Z,False,False
"Once in a while my XPS 13 9350 laptop has a failure where the display goes blank, no fussing will bring it back, and the diagnostic LED blinks in this pattern: 1 amber, 8 white.

I found a handy diagnostic LED blink pattern table -- but it does not list this pattern.

Anybody know what this pattern means?",Dave137,2026-01-26T23:14:00Z,XPS,"XPS 13 9350 laptop, display goes black, diagnostic LED blink pattern  indecipherable",https://www.dell.com/community/en/conversations/xps/xps-13-9350-laptop-display-goes-black-diagnostic-led-blink-pattern-indecipherable/69783bc0918dc91cb478d7a3,True,Dell Forums,2026-01-28T10:07:01.251Z,,
"Contact Dell GHN (Get Help Now) chat technical support Monday through Friday. Click the blue ""Get Help Now"" on the right to start a private live chat session. Share the private Service Tag with them so that they can verify the ownership and warranty status. This will also generate a unique Technical Support case for your unique Service Tag. If already out of warranty, click here for the Dell out of warranty offering.",DELL-Jesse L,2026-01-27T01:50:00Z,XPS,"XPS 13 9350 laptop, display goes black, diagnostic LED blink pattern  indecipherable",https://www.dell.com/community/en/conversations/xps/xps-13-9350-laptop-display-goes-black-diagnostic-led-blink-pattern-indecipherable/69783bc0918dc91cb478d7a3,False,Dell Forums,2026-01-28T10:07:01.251Z,False,False
"It looks like a firmware error -- does the system have the latest firmware?

The latest is 1.16.1 from December 17, 2025
https://www.dell.com/support/product-details/en-us/product/xps-13-9350-intel-laptop/drivers",ejn63,2026-01-27T09:37:00Z,XPS,"XPS 13 9350 laptop, display goes black, diagnostic LED blink pattern  indecipherable",https://www.dell.com/community/en/conversations/xps/xps-13-9350-laptop-display-goes-black-diagnostic-led-blink-pattern-indecipherable/69783bc0918dc91cb478d7a3,False,Dell Forums,2026-01-28T10:07:01.251Z,False,False
"@ejn63 ​ Yes, I have 1.16.1 installed.",Dave137,2026-01-27T10:12:00Z,XPS,"XPS 13 9350 laptop, display goes black, diagnostic LED blink pattern  indecipherable",https://www.dell.com/community/en/conversations/xps/xps-13-9350-laptop-display-goes-black-diagnostic-led-blink-pattern-indecipherable/69783bc0918dc91cb478d7a3,False,Dell Forums,2026-01-28T10:07:01.251Z,False,False
"Dell will provide the Master Password for LOCKED BIOS if you are the registered owner or you can proof you are the legal owner of the Laptop. Transfer the ownership first if you can, otherwise describe what you have.

It is a FREE service from dell for just Resetting the password, not Diagnostic or Hardware issue even though we no longer have warranty. BIOS maintenance is the responsibility of DELL forever to keep owner safe.

Ensure to use USA KEYBOARD Layouts when entering the password, regardless what keyboard is installed in your machine. Just map it one to open to USA KEYBOARD QWERTY, not International English, not UK, not German or French Keyboard Layout.

We never need to replace the motherboard if we do the password right.",rondhol,2026-01-26T13:23:00Z,XPS,Reset BIOS Password Locked on modern XPS after 2000s,https://www.dell.com/community/en/conversations/xps/reset-bios-password-locked-on-modern-xps-after-2000s/6977b11f918dc91cb468b990,True,Dell Forums,2026-01-28T10:07:15.443Z,,
"I had done it in XPS 15 and 13 9570 gen 8th Intel and 7390 Gen 10th Intel

(edited)",rondhol,2026-01-26T13:23:00Z,XPS,Reset BIOS Password Locked on modern XPS after 2000s,https://www.dell.com/community/en/conversations/xps/reset-bios-password-locked-on-modern-xps-after-2000s/6977b11f918dc91cb468b990,False,Dell Forums,2026-01-28T10:07:15.443Z,False,False
"I am wondering if the Dell P2419H monitor supports MST for a daisy chain setup. When I use DP out to the primary monitor and daisy chain to this one, the displays are not detected and the screens mirror. I can’t find Display Port 1.2 or MST in the menu or anywhere. Does the feature exist on this monitor? If so, where?",Agid,2026-01-26T03:28:00Z,XPS,"P2419H, second in MST",https://www.dell.com/community/en/conversations/xps/p2419h-second-in-mst/697725c1c678d13f0294beb2,True,Dell Forums,2026-01-28T10:07:46.709Z,,
It's unlikely due to the age of this monitor.,ejn63,2026-01-26T07:06:00Z,XPS,"P2419H, second in MST",https://www.dell.com/community/en/conversations/xps/p2419h-second-in-mst/697725c1c678d13f0294beb2,False,Dell Forums,2026-01-28T10:07:46.709Z,False,False
"[@Agid](https://www.dell.com/community/en/users/697724ede153922c02cb65ec) We need more data =

What is the first monitor model?

What specific computer model?

What operating system?

List all video OUT ports are on the computer",DELL-ChrisM2,2026-01-26T07:41:00Z,XPS,"P2419H, second in MST",https://www.dell.com/community/en/conversations/xps/p2419h-second-in-mst/697725c1c678d13f0294beb2,False,Dell Forums,2026-01-28T10:07:46.709Z,False,False
"[@DELL-ChrisM2](https://www.dell.com/community/en/users/68a066e0bd4d0b6b0a310b2e) ​The first monitor is a Samsung S27H850QFN. It is connected to a KVM switcher (issue persists when bypassing the switcher) I have tried with an intel chip with Nvidia graphics card in a laptop. I have also tried it on my pc, with NVIDIA 5060Ti GPU. Both should support MST. Operating system is Windows 11.",Agid,2026-01-26T11:03:00Z,XPS,"P2419H, second in MST",https://www.dell.com/community/en/conversations/xps/p2419h-second-in-mst/697725c1c678d13f0294beb2,False,Dell Forums,2026-01-28T10:07:46.709Z,False,False
[@Agid](https://www.dell.com/community/en/users/697724ede153922c02cb65ec) ​Also note that every chord is Display port. I am running  PC/laptop-DP-> KWM -DP-> Samsung monitor -DP-> Dell monitor,Agid,2026-01-26T11:07:00Z,XPS,"P2419H, second in MST",https://www.dell.com/community/en/conversations/xps/p2419h-second-in-mst/697725c1c678d13f0294beb2,False,Dell Forums,2026-01-28T10:07:46.709Z,False,False
"The second monitor in the MST daisy chain should not need a MST setting.

All you have to do is set the first Samsung S27H850QFN DisplayPort:MST/DisplayPort:SST, [page 42](https://downloadcenter.samsung.com/content/UM/202410/20241025100648594/SH85_BN46-00575A-Eng_recycling.pdf).

When connecting a PC using DP cable, you must set DP OUT mode to ""DisplayPort: MST (SST)"" on the OSD menu. (OSD – System – DP OUT - DisplayPort:MST/DisplayPort:SST)

Make sure that the device (computers) supports DisplayPort:MST (Daisy Chain)/HBR2 (High Bit Rate).",DELL-ChrisM2,2026-01-26T11:53:00Z,XPS,"P2419H, second in MST",https://www.dell.com/community/en/conversations/xps/p2419h-second-in-mst/697725c1c678d13f0294beb2,False,Dell Forums,2026-01-28T10:07:46.709Z,False,False
"My out of warranty Dell XPS 15 9510 was purchased Nov 2021 from Canada. After only 1.5 years, the laptop began failing (stuck on Dell logo, required force restarts). Later it completely shut down. Neoteric Nepal (Kathmandu) diagnosed motherboard failure but refused to import the part and asked me to try India. I’ve been contacting multiple Indian service centres for almost 2 years now, but no motherboard availability and no resolution. This is very disappointing for a premium Dell product. I’ve lost trust due to lack of support. No motherboard replacement or equivalent solution from dell.

_Violations removed. Read the Forum Code of Conduct._",Arjun sah,2026-01-25T21:56:00Z,XPS,"XPS 15 9510, completely dead",https://www.dell.com/community/en/conversations/xps/xps-15-9510-completely-dead/6976d7ecc678d13f028cb9df,True,Dell Forums,2026-01-28T10:08:00.060Z,,
If in doubt please ask.,anne_droid,2026-01-26T06:37:00Z,XPS,"XPS 15 9510, completely dead",https://www.dell.com/community/en/conversations/xps/xps-15-9510-completely-dead/6976d7ecc678d13f028cb9df,False,Dell Forums,2026-01-28T10:08:00.060Z,False,False
"I been using this laptop since the first day of its release. And I been suffering with ghost touches while running heavier tasks. I tried switching into different power mode and different power options on windows, but nothing helps. I saw there were firmware updates for the oled version in solving the issue but not for the lcd variant. Hope Dell's technicians see the post and patch the problem up. Thxx",Alfie173j,2026-01-25T18:19:00,XPS,XPS 13 9350 Laptop with LCD (2.5K) Touchscreen Experiences Ghost Touches,https://www.dell.com/community/en/conversations/xps/xps-13-9350-laptop-with-lcd-25k-touchscreen-experiences-ghost-touches/6976a4f0918dc91cb448a78d,True,Dell Forums,2026-01-28T10:08:13.889Z,,
"To receive assistance from Dell chat support, they need to verify the warranty status and ownership. Then you must troubleshoot with them.  Click the ""Get Help Now"" icon on the right to start a live chat session. If already out of warranty, click here for the Dell out of warranty offering.",DELL-Jesse L,2026-01-26T02:11:00,XPS,XPS 13 9350 Laptop with LCD (2.5K) Touchscreen Experiences Ghost Touches,https://www.dell.com/community/en/conversations/xps/xps-13-9350-laptop-with-lcd-25k-touchscreen-experiences-ghost-touches/6976a4f0918dc91cb448a78d,False,Dell Forums,2026-01-28T10:08:13.889Z,False,False
"I have been having consistent windows crashing with `WHEA_UNCORRECTABLE_ERROR` when trying to play games/run 3d benchmarks using my Thunderbolt 3 External GPU Enclosure using the JHL7540 Thunderbolt controller (Same issues on my other eGPU using the DSL6540) I have tried both an AMD and NVIDIA gpu in the enclosure with the same exact instability. Event Viewer shows a constant stream of WHEA 17 Correctable Errors while the eGPU is idle, which consistently leads to a crash when trying to run a game or benchmark.

The only fix I have found so far is running bcdedit /set {current} pciexpress forcedisable in CMD, which completely fixes the crashing. But this ""fix"" also disables sound, NPU and sometime iGPU so is far from ideal.

Hope someone can help me find a more ideal solution as the one that works now makes the device unusable.",HNaam,2026-01-24T19:35:00Z,XPS,Dell XPS 13 9350 Lunar Lake (258v) with constant crashing using TB3 eGPU  (JHL7540/DSL6540) (WHEA Event 17),https://www.dell.com/community/en/conversations/xps/dell-xps-13-9350-lunar-lake-258v-with-constant-crashing-using-tb3-egpu-jhl7540dsl6540-whea-event-17/69756560918dc91cb4276994,True,Dell Forums,2026-01-28T10:08:36.651Z,,
"My laptop is the same model as urs, and I used to suffer from the same issue. In short, change ur enclosure to something that equips with asm2464pd controller. Lunar lake laptops generally have serious compatibility issues with intel thunderbolt 3 controller. No way to fix but upgrading the enclosure to USB4 / TB4 controller. Hope this helps",Alfie173j,2026-01-25T18:28:00Z,XPS,Dell XPS 13 9350 Lunar Lake (258v) with constant crashing using TB3 eGPU  (JHL7540/DSL6540) (WHEA Event 17),https://www.dell.com/community/en/conversations/xps/dell-xps-13-9350-lunar-lake-258v-with-constant-crashing-using-tb3-egpu-jhl7540dsl6540-whea-event-17/69756560918dc91cb4276994,False,Dell Forums,2026-01-28T10:08:36.651Z,False,False
"[@Alfie173j](https://www.dell.com/community/en/users/6976a363eaa51558460fcc9e) ​ I have confirmed that atleast 2 other Lunar Lake devices work perfectly with the older TB3 controllers (Surface pro 11 for business & MSI Claw 8 AI+). Both battery powered devices so I highly doubt they have ASPM disabled globally, there must be some vendor driver or BIOS configuration that is fixing the issue.

Also why do I have to accept a newer device being less compatible with Thunderbolt devices than my 4 year old Dell 9315 which ran this same eGPU flawlessly.

Dell needs to investigate this issue and provide some sort of firmware/driver fix",HNaam,2026-01-26T04:47:00Z,XPS,Dell XPS 13 9350 Lunar Lake (258v) with constant crashing using TB3 eGPU  (JHL7540/DSL6540) (WHEA Event 17),https://www.dell.com/community/en/conversations/xps/dell-xps-13-9350-lunar-lake-258v-with-constant-crashing-using-tb3-egpu-jhl7540dsl6540-whea-event-17/69756560918dc91cb4276994,False,Dell Forums,2026-01-28T10:08:36.651Z,False,False
"Yesterday while switching rooms and moving from one Dell Dock to another Dell Dock, but USB-C ports stopped working. Neither dock is now recognized or charging. I then tried to attached a Dell 65w USB-C power block to each port, neither sees the changer and when plugging in, the charging block LED goes out. I have also tried connecting other preferrals, ie. iphone, they are not not seen.

I have updated the BIOS to the latest version. No luck.

Running out of power soon, since I can't charge, so need a solution.

Thank you",Norcal_Tom,2026-01-19T17:12:00Z,XPS,XPS13 9315 Suddenly Both USC-C Ports Are Not Working,https://www.dell.com/community/en/conversations/xps/xps13-9315-suddenly-both-usc-c-ports-are-not-working/696eac5fe153922c02d35012,True,Dell Forums,2026-01-28T10:09:05.731Z,,
"Unplug the system and remove the base cover. Disconnect the battery from the mainboard and hold the power button for 30 sec.  Reassemble and try again - does that get the Thunderbolt ports working?

Service manual is here

[https://www.dell.com/support/product-details/en-us/product/xps-13-9315-laptop/resources/manuals](https://www.dell.com/support/product-details/en-us/product/xps-13-9315-laptop/resources/manuals)",ejn63,2026-01-19T18:01:00Z,XPS,XPS13 9315 Suddenly Both USC-C Ports Are Not Working,https://www.dell.com/community/en/conversations/xps/xps13-9315-suddenly-both-usc-c-ports-are-not-working/696eac5fe153922c02d35012,False,Dell Forums,2026-01-28T10:09:05.731Z,False,False
"[@ejn63](https://www.dell.com/community/en/users/647be03fc3b1ef2541c96118) ​
Traveling until Thursday, but will give it a try upon return. Thank you",Norcal_Tom,2026-01-19T18:07:00Z,XPS,XPS13 9315 Suddenly Both USC-C Ports Are Not Working,https://www.dell.com/community/en/conversations/xps/xps13-9315-suddenly-both-usc-c-ports-are-not-working/696eac5fe153922c02d35012,False,Dell Forums,2026-01-28T10:09:05.731Z,False,False
